#1 ,The Middle,"Artist: Zedd, Maren Morris & Grey",Dance,3:04,$1.29 
#2 ,Meant to Be,Artist: Bebe Rexha & Florida Georgia Line,Pop,2:43,$1.29 
#3 ,Whatever It Takes,Artist: Imagine Dragons,Alternative,3:21,$1.29 
#4 ,God's Plan,Artist: Drake,Hip-Hop/Rap,3:18,$1.29 
#5,Call Out My Name,Artist: The Weeknd,R&B/Soul,3:48,$1.29 
#6 ,Never Be the Same,Artist: Camila Cabello,Pop,3:46,$0.69 
#7 ,Zombie,Artist: Bad Wolves,Metal,4:14,$1.29 
#8 ,Psycho (feat. Ty Dolla $ign),Artist: Post Malone,Hip-Hop/Rap,3:40,$1.29 
#9 ,You Make It Easy,Artist: Jason Aldean,Country,3:16,$1.29 
#10 ,Drip (feat. Migos),Artist: Cardi B,Pop,4:23,$1.29 
#11 ,FRIENDS,Artist: Marshmello & Anne-Marie,Pop,3:22,$1.29 
#12 ,Heaven,Artist: Kane Brown,Country,2:57,$1.29 
#13 ,Wait,Artist: Maroon 5,Pop,3:10,$0.69 
#14 ,Say Something (feat. Chris Stapleton),Artist: Justin Timberlake,Pop,4:38,$1.29 
#15 ,Finesse (Remix) [feat. Cardi B],Artist: Bruno Mars,R&B/Soul,3:37,$0.69 
#16 ,Perfect,Artist: Ed Sheeran,Pop,4:23,$1.29 
#17 ,No Excuses,Artist: Meghan Trainor,Pop,2:32,$1.29 
#18 ,In My Blood,Artist: Shawn Mendes,Pop,3:31,$1.29 
#19,Be Careful,Artist: Cardi B,Pop,3:30,$1.29 
#20 ,Mine,Artist: Bazzi,Pop,2:13,$1.29 
#21 ,Freaky Friday (feat. Chris Brown),Artist: Lil Dicky,Pop,3:36,$1.29 
#22 ,Thunder,Artist: Imagine Dragons,Evolve,3:07,$1.29 
#23 ,Pray For Me,"Artist: The Weeknd, Kendrick Lamar",Hip-Hop/Rap,3:31,$1.29 
#24 ,Havana (feat. Young Thug),Artist: Camila Cabello,Pop,3:37,$1.29 
#25 ,Most People Are Good,Artist: Luke Bryan,Country,3:41,$1.29 
#26 ,Look Alive (feat. Drake),Artist: BlocBoy JB,Hip-Hop/Rap,3:01,$1.29 
#27 ,Don't Leave Me,Artist: BTS,Hip-Hop/Rap,3:47,$1.29 
#28 ,Tell Me You Love Me,Artist: Demi Lovato,Pop,3:56,$0.69 
#29 ,SAD!,Artist: XXXTENTACION,Pop,2:46,$1.29 
#30 ,Singles You Up,Artist: Jordan Davis,Country,3:02,$1.29 
#31 ,Marry Me,Artist: Thomas Rhett,Country,3:26,$1.29 
#32 ,Pray (feat. Logic),Artist: Sam Smith,Pop,3:41,$1.29 
#33 ,Broken Halos,Artist: Chris Stapleton,Country,3:00,$1.29 
#34 ,No Roots,Artist: Alice Merton,Alternative,3:55,$1.29 
#35 ,Let You Down,Artist: NF,Pop,3:32,$1.29 
#36 ,This Is Me,Artist: Keala Settle & The Greatest Showman Ensemble,Soundtrack,3:54,$0.69 
#37 ,Feel It Still,Artist: Portugal. The Man,Alternative,2:43,$1.29 
#38 ,Plug Walk,Artist: Rich The Kid,Hip-Hop/Rap,2:55,$0.69 
#39 ,The Champion (feat. Ludacris),Artist: Carrie Underwood,Pop,3:43,$1.29 
#40 ,Walk It Talk It (feat. Drake),Artist: Migos,Hip-Hop/Rap,4:36,$1.29 
#41 ,Stir Fry,Artist: Migos,Pop,3:10,$1.29 
#42 ,God's Plan,Artist: Drake,Hip-Hop/Rap,3:18,$1.29 
#43 ,I Can Only Imagine,Artist: MercyMe,Christian & Gospel,4:08,$1.29 
#44 ,One Number Away,Artist: Luke Combs,Country,3:42,$1.29 
#45 ,Delicate,Artist: Taylor Swift,Pop,3:52,$1.29 
#46,I Fall Apart,Artist: Post Malone,Hip-Hop/Rap,3:43,$1.29 
